,gene_id
chr8-133001160-133002045,ENSG00000042832
chr8-133015113-133015884,ENSG00000042832
chr8-133016528-133017289,ENSG00000042832
chr8-133025952-133026836,ENSG00000042832
chr8-133033093-133033925,ENSG00000042832
chr8-133046090-133046996,ENSG00000155926
chr8-133054641-133055401,ENSG00000155926
chr8-133056841-133057651,ENSG00000155926
chr8-133058094-133058895,ENSG00000155926
chr8-133059862-133060790,ENSG00000155926
chr8-133062292-133063207,ENSG00000155926
chr8-133065984-133066652,ENSG00000155926
chr8-133066776-133067456,ENSG00000155926
chr8-133068200-133069123,ENSG00000155926
chr8-133071904-133072746,ENSG00000155926
chr8-133074574-133075499,ENSG00000155926
chr8-133076040-133076884,ENSG00000155926
chr8-133077704-133078586,ENSG00000155926
chr8-133081463-133082249,ENSG00000155926
chr8-133082378-133083168,ENSG00000155926
chr8-133092290-133093103,ENSG00000155926
chr8-133093636-133094523,ENSG00000155926
chr8-133120172-133120994,ENSG00000042832
chr8-133123461-133124265,ENSG00000042832
chr8-133129583-133130364,ENSG00000042832
chr8-133130638-133131488,ENSG00000042832
chr8-133245574-133246441,ENSG00000104419
chr8-133249244-133250151,ENSG00000104419
chr8-133254534-133255409,ENSG00000104419
chr8-133256566-133257499,ENSG00000104419
chr8-133264226-133265165,ENSG00000104419
chr8-133269442-133270324,ENSG00000104419
chr8-133271595-133272370,ENSG00000104419
chr8-133278352-133279107,ENSG00000104419
chr8-133279650-133280481,ENSG00000104419
chr8-133282812-133283743,ENSG00000104419
chr8-133288075-133288900,ENSG00000104419
chr8-133291095-133291982,ENSG00000104419
chr8-133296978-133297847,ENSG00000104419
chr8-133302912-133303809,ENSG00000104419
chr8-133455415-133456166,ENSG00000008513
chr8-133456507-133457402,ENSG00000008513
chr8-133479243-133480141,ENSG00000008513
chr8-133482055-133482963,ENSG00000008513
chr8-133485853-133486744,ENSG00000008513
chr8-133492634-133493515,ENSG00000008513
chr8-133496263-133497090,ENSG00000008513
chr8-133498228-133498948,ENSG00000008513
chr8-133499070-133499874,ENSG00000008513
chr8-133505026-133505941,ENSG00000008513
chr8-133507153-133507689,ENSG00000008513
chr8-133516547-133517418,ENSG00000008513
chr8-133520098-133520965,ENSG00000008513
chr8-133526341-133527256,ENSG00000008513
chr8-133531420-133532308,ENSG00000008513
chr8-133533417-133534235,ENSG00000008513
chr8-133534472-133535275,ENSG00000008513
chr8-133537282-133538021,ENSG00000008513
chr8-133538531-133539426,ENSG00000008513
chr8-133539886-133540804,ENSG00000008513
chr8-133541306-133541966,ENSG00000008513
chr8-133546627-133547523,ENSG00000008513
chr8-133547962-133548752,ENSG00000008513
chr8-133551865-133552660,ENSG00000008513
chr8-133563629-133564474,ENSG00000008513
chr8-133564716-133565594,ENSG00000008513
chr8-133568414-133569201,ENSG00000008513
chr8-133569512-133570206,ENSG00000008513
chr8-133571709-133572574,ENSG00000008513
chr8-134261333-134262250,ENSG00000288067
chr8-134277987-134278882,ENSG00000288067
chr8-134311252-134312091,ENSG00000288067
chr8-134319902-134320807,ENSG00000288067
chr8-134324453-134325291,ENSG00000288067
chr8-134332741-134333615,ENSG00000288067
chr8-134525224-134526076,ENSG00000066827
chr8-134590331-134591252,ENSG00000066827
chr8-134591514-134592355,ENSG00000066827
chr8-134598228-134599112,ENSG00000066827
chr8-134601500-134602415,ENSG00000066827
chr8-134605684-134606604,ENSG00000066827
chr8-134619682-134620550,ENSG00000066827
chr8-134631247-134632146,ENSG00000066827
chr8-134682954-134683841,ENSG00000066827
chr8-134685301-134686142,ENSG00000066827
chr8-134687396-134688308,ENSG00000066827
chr8-134690959-134691864,ENSG00000066827
chr8-134696105-134696953,ENSG00000066827
chr8-134709133-134709820,ENSG00000066827
chr8-134712528-134713469,ENSG00000066827
chr8-135456938-135457787,ENSG00000131773
chr8-135465646-135466510,ENSG00000131773
chr8-139729178-139730010,ENSG00000167632
chr8-139754465-139755367,ENSG00000167632
chr8-139761398-139762239,ENSG00000167632
chr8-139762387-139763201,ENSG00000167632
chr8-139894210-139895058,ENSG00000167632
chr8-140049827-140050700,ENSG00000167632
chr8-140057332-140058129,ENSG00000167632
chr8-140098727-140099593,ENSG00000167632
chr8-140100274-140101101,ENSG00000167632
chr8-140104396-140105301,ENSG00000167632
chr8-140114414-140115273,ENSG00000167632
chr8-140150720-140151602,ENSG00000167632
chr8-140159358-140160239,ENSG00000167632
chr8-140169257-140170113,ENSG00000167632
chr8-140216501-140217372,ENSG00000167632
chr8-140228276-140229169,ENSG00000167632
chr8-140233093-140233923,ENSG00000167632
chr8-140253864-140254778,ENSG00000167632
chr8-140271568-140272365,ENSG00000167632
chr8-140272827-140273745,ENSG00000167632
chr8-140277575-140278276,ENSG00000167632
chr8-140302043-140302735,ENSG00000167632
chr8-140343234-140344097,ENSG00000167632
chr8-140358430-140359256,ENSG00000167632
chr8-140393562-140394435,ENSG00000167632
chr8-140431721-140432619,ENSG00000167632
chr8-140457490-140458334,ENSG00000167632
chr8-140508814-140509651,ENSG00000104472
chr8-140511491-140512238,ENSG00000104472
chr8-140520227-140521066,ENSG00000123908
chr8-140523964-140524720,ENSG00000123908
chr8-140533593-140534524,ENSG00000123908
chr8-140540052-140540954,ENSG00000123908
chr8-140541721-140542637,ENSG00000123908
chr8-140543322-140544217,ENSG00000123908
chr8-140544786-140545601,ENSG00000123908
chr8-140558094-140559019,ENSG00000123908
chr8-140563889-140564754,ENSG00000123908
chr8-140568273-140569025,ENSG00000123908
chr8-140572072-140572971,ENSG00000123908
chr8-140573466-140574098,ENSG00000123908
chr8-140574282-140575138,ENSG00000123908
chr8-140575275-140575947,ENSG00000123908
chr8-140580519-140581440,ENSG00000123908
chr8-140588616-140589446,ENSG00000123908
chr8-140591042-140591906,ENSG00000123908
chr8-140593235-140594129,ENSG00000123908
chr8-140596598-140597519,ENSG00000123908
chr8-140598439-140599273,ENSG00000123908
chr8-140603444-140604277,ENSG00000123908
chr8-140608059-140608992,ENSG00000123908
chr8-140618676-140619567,ENSG00000123908
chr8-140630147-140630895,ENSG00000123908
chr8-140633725-140634450,ENSG00000123908
chr8-140635539-140636387,ENSG00000123908
chr8-140637195-140638031,ENSG00000123908
chr8-140667992-140668883,ENSG00000169398
chr8-140678337-140679223,ENSG00000169398
chr8-140693274-140694195,ENSG00000169398
chr8-140790627-140791490,ENSG00000169398
chr8-140824817-140825711,ENSG00000169398
chr8-140830832-140831742,ENSG00000169398
chr8-140838756-140839681,ENSG00000169398
chr8-140943962-140944854,ENSG00000169398
chr8-140955100-140955885,ENSG00000169398
chr8-140986033-140986886,ENSG00000169398
chr8-141000874-141001708,ENSG00000169398
chr8-141002063-141002825,ENSG00000169398
chr8-141003331-141004092,ENSG00000169398
chr8-141119289-141120137,ENSG00000105339
chr8-141120837-141121672,ENSG00000105339
chr8-141128017-141128917,ENSG00000253210
chr8-141129657-141130493,ENSG00000105339
chr8-141133069-141133723,ENSG00000105339
chr8-141137695-141138618,ENSG00000105339
chr8-141139968-141140859,ENSG00000105339
chr8-141145918-141146806,ENSG00000105339
chr8-141149687-141150511,ENSG00000105339
chr8-141152211-141153138,ENSG00000105339
chr8-141156798-141157703,ENSG00000105339
chr8-141160717-141161565,ENSG00000105339
chr8-141162608-141163470,ENSG00000105339
chr8-141164399-141165308,ENSG00000105339
chr8-141168829-141169703,ENSG00000105339
chr8-141171464-141171823,ENSG00000105339
chr8-141171942-141172596,ENSG00000105339
chr8-141173023-141173869,ENSG00000105339
chr8-141174651-141175545,ENSG00000105339
chr8-141178534-141179435,ENSG00000105339
chr8-141182061-141182892,ENSG00000105339
chr8-141183287-141184137,ENSG00000105339
chr8-141189071-141189900,ENSG00000105339
chr8-141193848-141194779,ENSG00000105339
chr8-141208548-141209459,ENSG00000022567
chr8-141221590-141222450,ENSG00000022567
chr8-141226794-141227651,ENSG00000022567
chr8-141235062-141235867,ENSG00000022567
chr8-141238731-141239526,ENSG00000022567
chr8-141244834-141245745,ENSG00000022567
chr8-141253275-141254192,ENSG00000022567
chr8-141263823-141264540,ENSG00000022567
chr8-141265173-141266023,ENSG00000022567
chr8-141272066-141272977,ENSG00000022567
chr8-141276304-141277158,ENSG00000022567
chr8-141278259-141279145,ENSG00000022567
chr8-141286699-141287533,ENSG00000022567
chr8-141289986-141290884,ENSG00000022567
chr8-141291790-141292583,ENSG00000022567
chr8-141294686-141295557,ENSG00000022567
chr8-141297041-141297889,ENSG00000022567
chr8-141305748-141306598,ENSG00000022567
chr8-141307956-141308857,ENSG00000022567
chr8-141391554-141392464,ENSG00000184489
chr8-141400850-141401717,ENSG00000184489
chr8-141402380-141403245,ENSG00000184489
chr8-141403742-141404585,ENSG00000184489
chr8-141414784-141415667,ENSG00000184489
chr8-141417423-141418303,ENSG00000184489
chr8-141431201-141432094,ENSG00000184489
chr8-142220928-142221617,ENSG00000171045
chr8-142277156-142278055,ENSG00000171045
chr8-142325737-142326514,ENSG00000171045
chr8-142339886-142340811,ENSG00000171045
chr8-142382978-142383825,ENSG00000171045
chr8-142393612-142394443,ENSG00000171045
chr8-142402795-142403707,ENSG00000171045
chr8-142661206-142662057,ENSG00000234616
chr8-142669506-142670420,ENSG00000234616
chr8-142675891-142676658,ENSG00000234616
chr8-143015754-143016671,ENSG00000160932
chr8-143018152-143019015,ENSG00000160932
chr8-143038672-143039561,ENSG00000177335
chr8-143047903-143048798,ENSG00000177335
chr8-143246205-143247138,ENSG00000181638
chr8-143266911-143267822,ENSG00000250571
chr8-143276133-143276969,ENSG00000250571
chr8-143289043-143289918,ENSG00000185730
chr8-143290923-143291806,ENSG00000185730
chr8-143293573-143294488,ENSG00000185730
chr8-143306349-143307283,ENSG00000184428
chr8-143309634-143310433,ENSG00000184428
chr8-143314547-143315408,ENSG00000184428
chr8-143315559-143316177,ENSG00000184428
chr8-143316663-143317407,ENSG00000184428
chr8-143325868-143326785,ENSG00000184428
chr8-143328305-143329167,ENSG00000184428
chr8-143334428-143335336,ENSG00000184428
chr8-143337420-143338321,ENSG00000184428
chr8-143340486-143340982,ENSG00000184428
chr8-143341177-143341958,ENSG00000184428
chr8-143344520-143345404,ENSG00000184428
chr8-143345629-143346453,ENSG00000184428
chr8-143347689-143348431,ENSG00000184428
chr8-143349717-143350603,ENSG00000184428
chr8-143351913-143352808,ENSG00000184428
chr8-143354659-143355502,ENSG00000184428
chr8-143355646-143356506,ENSG00000184428
chr8-143360599-143361460,ENSG00000184428
chr8-143368293-143369178,ENSG00000158106
chr8-143383268-143384155,ENSG00000158106
chr8-143452562-143453397,ENSG00000014164
chr8-143454346-143455247,ENSG00000014164
chr8-143461714-143462514,ENSG00000014164
chr8-143497438-143498344,ENSG00000014164
chr8-143512386-143513256,ENSG00000014164
chr8-143516167-143516952,ENSG00000014164
chr8-143529193-143530067,ENSG00000014164
chr8-143531938-143532771,ENSG00000014164
chr8-143541074-143541963,ENSG00000014164
chr8-143557989-143558858,ENSG00000104518
chr8-143568922-143569698,ENSG00000204839
chr8-143571321-143572189,ENSG00000204839
chr8-143573664-143574441,ENSG00000204839
chr8-143577920-143578840,ENSG00000147813
chr8-143597077-143598054,ENSG00000104529
chr8-143617197-143618100,ENSG00000104522
chr8-143635551-143636432,ENSG00000183309
chr8-143681935-143682782,ENSG00000181135
chr8-143684098-143684944,ENSG00000181135
chr8-143707079-143707884,ENSG00000181135
chr8-143794425-143795264,ENSG00000180900
chr8-143797932-143798835,ENSG00000180900
chr8-143815368-143816260,ENSG00000180900
chr8-143828969-143829864,ENSG00000179950
chr8-143840664-143841586,ENSG00000185189
chr8-143928371-143929162,ENSG00000178209
chr8-143929324-143929960,ENSG00000178209
chr8-143933667-143934591,ENSG00000178209
chr8-143936172-143937085,ENSG00000178209
chr8-143939221-143940044,ENSG00000178209
chr8-143942130-143942876,ENSG00000178209
chr8-143943613-143944457,ENSG00000178209
chr8-143948166-143949066,ENSG00000178209
chr8-143950485-143951186,ENSG00000178209
chr8-143951818-143952620,ENSG00000178209
chr8-143960404-143961296,ENSG00000178209
chr8-143962409-143963367,ENSG00000178209
chr8-143966080-143966964,ENSG00000178209
chr8-143973136-143974004,ENSG00000178209
chr8-143974602-143975491,ENSG00000178209
chr8-143976421-143977369,ENSG00000178685
chr8-143978097-143978988,ENSG00000178209
chr8-143982279-143983088,ENSG00000178685
chr8-143985932-143986841,ENSG00000178685
chr8-143989643-143990517,ENSG00000178685
chr8-143990965-143991569,ENSG00000178685
chr8-143995340-143996183,ENSG00000178685
chr8-144003055-144003945,ENSG00000178685
chr8-144004786-144005646,ENSG00000178685
chr8-144008811-144009496,ENSG00000178685
chr8-144011903-144012742,ENSG00000178685
chr8-144082177-144083066,ENSG00000197858
chr8-144093090-144093729,ENSG00000179091
chr8-144094536-144095442,ENSG00000179091
chr8-144096050-144096688,ENSG00000179091
chr8-144103923-144104831,ENSG00000179526
chr8-144147434-144148294,ENSG00000179832
chr8-144152641-144153430,ENSG00000179832
chr8-144184544-144185451,ENSG00000179832
chr8-144201941-144202687,ENSG00000179832
chr8-144203118-144203956,ENSG00000179832
chr8-144209427-144210336,ENSG00000179832
chr8-144224563-144225478,ENSG00000179832
chr8-144233302-144234164,ENSG00000179832
chr8-144241357-144242242,ENSG00000179832
chr8-144262129-144262975,ENSG00000261236
chr8-144265998-144266902,ENSG00000261236
chr8-144274256-144275223,ENSG00000261236
chr8-144277310-144278191,ENSG00000261236
chr8-144291042-144291951,ENSG00000185122
chr8-144314703-144315582,ENSG00000185122
chr8-144315824-144316653,ENSG00000185000
chr8-144323776-144324606,ENSG00000185000
chr8-144326449-144327359,ENSG00000185000
chr8-144358093-144359012,ENSG00000182325
chr8-144373535-144374411,ENSG00000173137
chr8-144379151-144379941,ENSG00000173137
chr8-144382717-144383533,ENSG00000173137
chr8-144388602-144389515,ENSG00000173137
chr8-144396712-144397551,ENSG00000071894
chr8-144408929-144409851,ENSG00000071894
chr8-144428134-144429015,ENSG00000160949
chr8-144443991-144444899,ENSG00000160949
chr8-144455500-144456229,ENSG00000187954
chr8-144456425-144457322,ENSG00000187954
chr8-144462488-144463368,ENSG00000187954
chr8-144465400-144466265,ENSG00000167702
chr8-144467628-144468313,ENSG00000167702
chr8-144472256-144473125,ENSG00000167702
chr8-144477546-144478465,ENSG00000160972
chr8-144478902-144479630,ENSG00000160972
chr8-144489420-144490208,ENSG00000160972
chr8-144500579-144501480,ENSG00000160972
chr8-144517466-144518373,ENSG00000160957
chr8-144522072-144522956,ENSG00000160959
chr8-144526698-144527575,ENSG00000213563
chr8-144528459-144529363,ENSG00000213563
chr8-144729757-144730663,ENSG00000198169
chr8-144755094-144755989,ENSG00000198169
chr8-144756992-144757792,ENSG00000198169
chr8-144777432-144778245,ENSG00000196378
chr8-144786689-144787600,ENSG00000196378
chr8-144792010-144792901,ENSG00000161016
chr8-144798424-144799329,ENSG00000197363
chr8-144804671-144805566,ENSG00000197363
chr8-144826893-144827759,ENSG00000147789
chr8-144829663-144830582,ENSG00000147789
chr8-144852682-144853616,ENSG00000170619
chr8-144869460-144870332,ENSG00000286681
chr8-144878503-144879374,ENSG00000196150
chr8-144881587-144882474,ENSG00000196150
chr8-144899893-144900550,ENSG00000196150
chr8-144901167-144901998,ENSG00000196150
chr8-144934170-144935018,ENSG00000170631
chr8-144950297-144951205,ENSG00000170631
chr8-145051978-145052725,ENSG00000182307
chr9-62958-63864,ENSG00000181404
chr9-73100-74022,ENSG00000181404
chr9-178757-179633,ENSG00000172785
chr9-212035-212937,ENSG00000107099
chr9-214531-215461,ENSG00000107099
chr9-219436-220342,ENSG00000107099
chr9-221917-222772,ENSG00000107099
chr9-222992-223545,ENSG00000107099
chr9-224485-225080,ENSG00000107099
chr9-227585-228454,ENSG00000107099
chr9-248740-249649,ENSG00000107099
chr9-257679-258560,ENSG00000107099
chr9-259616-260474,ENSG00000107099
chr9-269024-269924,ENSG00000107099
chr9-272186-272536,ENSG00000107099
chr9-272627-273155,ENSG00000107099
chr9-277343-278211,ENSG00000107099
chr9-278563-279297,ENSG00000107099
chr9-281654-282607,ENSG00000107099
chr9-297172-297995,ENSG00000107099
chr9-306651-307554,ENSG00000107099
chr9-385588-386433,ENSG00000107099
chr9-401079-401864,ENSG00000107099
chr9-439105-439886,ENSG00000107099
chr9-444666-445574,ENSG00000107099
chr9-447376-448282,ENSG00000107099
chr9-459529-460410,ENSG00000107099
chr9-469784-470690,ENSG00000107104
chr9-504118-505034,ENSG00000107104
chr9-518351-519026,ENSG00000107104
chr9-565313-566242,ENSG00000107104
chr9-567087-568003,ENSG00000107104
chr9-589412-590268,ENSG00000107104
chr9-591126-591940,ENSG00000107104
chr9-613544-614406,ENSG00000107104
chr9-621075-622018,ENSG00000107104
chr9-631334-632155,ENSG00000107104
chr9-637841-638695,ENSG00000107104
chr9-641798-642678,ENSG00000107104
chr9-650133-651040,ENSG00000107104
chr9-656795-657721,ENSG00000107104
chr9-677304-678242,ENSG00000107104
chr9-706657-707517,ENSG00000107104
chr9-708412-709323,ENSG00000107104
chr9-2000068-2000930,ENSG00000080503
chr9-2014733-2015632,ENSG00000080503
chr9-2017151-2018010,ENSG00000080503
chr9-2022347-2023163,ENSG00000080503
chr9-2023306-2024120,ENSG00000080503
chr9-2024919-2025828,ENSG00000080503
chr9-2026437-2027278,ENSG00000080503
chr9-2043059-2043707,ENSG00000080503
chr9-2043876-2044729,ENSG00000080503
chr9-2047132-2047907,ENSG00000080503
chr9-2053656-2054571,ENSG00000080503
chr9-2066614-2067501,ENSG00000080503
chr9-2087452-2088354,ENSG00000080503
chr9-2125613-2126523,ENSG00000080503
chr9-2146360-2147218,ENSG00000080503
chr9-2157937-2158706,ENSG00000080503
chr9-2159565-2160445,ENSG00000080503
chr9-2727736-2728590,ENSG00000080608
chr9-2764125-2765031,ENSG00000080608
chr9-2837778-2838527,ENSG00000080608
chr9-2843730-2844629,ENSG00000080608
chr9-3240474-3241342,ENSG00000080298
chr9-3243488-3244390,ENSG00000080298
chr9-3299639-3300498,ENSG00000080298
chr9-3397928-3398813,ENSG00000080298
chr9-3434319-3435207,ENSG00000080298
chr9-3440981-3441855,ENSG00000080298
chr9-3467363-3468253,ENSG00000080298
chr9-3473088-3473994,ENSG00000080298
